Combination,Perplexity,Early_exaggeration,Initial_momentum,Final_momentum,Theta,tSNE_runtime_min,KL_divergence
"(118.31932773109243, 21.41176470588235, 0.3050420168067227, 0.9563025210084034, 0.51)",118.31932773109243,21.41176470588235,0.3050420168067227,0.9563025210084034,0.51,4.2003829399744665,2.2251451431388283
"(145.12605042016804, 12.470588235294118, 0.38235294117647056, 0.8218487394957984, 0.45)",145.12605042016804,12.470588235294118,0.38235294117647056,0.8218487394957984,0.45,539.2045700152715,2.0430722500266327
"(141.47058823529412, 28.235294117647058, 0.2109243697478992, 0.9529411764705882, 0.26)",141.47058823529412,28.235294117647058,0.2109243697478992,0.9529411764705882,0.26,13.063734209537506,2.137426719461441
"(29.369747899159663, 9.176470588235293, 0.4966386554621849, 0.9327731092436975, 0.89)",29.369747899159663,9.176470588235293,0.4966386554621849,0.9327731092436975,0.89,2.213262414932251,2.739146967798355
"(82.98319327731092, 16.705882352941174, 0.39915966386554624, 0.8705882352941177, 0.99)",82.98319327731092,16.705882352941174,0.39915966386554624,0.8705882352941177,0.99,2.4175943732261658,2.2952337172196184
"(147.56302521008402, 19.764705882352942, 0.37899159663865545, 0.9613445378151261, 0.15)",147.56302521008402,19.764705882352942,0.37899159663865545,0.9613445378151261,0.15,23.620850137869517,2.5920943471266824
"(143.90756302521007, 11.058823529411764, 0.23781512605042018, 0.8151260504201681, 0.18)",143.90756302521007,11.058823529411764,0.23781512605042018,0.8151260504201681,0.18,18.348128219445545,2.051802476961635
"(68.36134453781511, 9.176470588235293, 0.2747899159663866, 0.8605042016806723, 0.84)",68.36134453781511,9.176470588235293,0.2747899159663866,0.8605042016806723,0.84,2.627939160664876,2.385187531368688
"(90.29411764705881, 7.764705882352941, 0.37899159663865545, 0.9663865546218487, 0.9)",90.29411764705881,7.764705882352941,0.37899159663865545,0.9663865546218487,0.9,2.523051846027374,2.7802681001309546
"(113.4453781512605, 13.647058823529411, 0.26806722689075635, 0.9042016806722689, 0.64)",113.4453781512605,13.647058823529411,0.26806722689075635,0.9042016806722689,0.64,3.862028058369954,2.1676781459771224
"(69.5798319327731, 12.0, 0.3016806722689076, 0.8672268907563025, 0.66)",69.5798319327731,12.0,0.3016806722689076,0.8672268907563025,0.66,3.572018520037333,2.3799192711036756
"(112.22689075630251, 24.0, 0.2949579831932773, 0.8302521008403362, 0.1)",112.22689075630251,24.0,0.2949579831932773,0.8302521008403362,0.1,34.66566474835078,2.1707893283342106
"(148.781512605042, 10.588235294117647, 0.3487394957983193, 0.9932773109243698, 0.24)",148.781512605042,10.588235294117647,0.3487394957983193,0.9932773109243698,0.24,10.190335536003113,3.1412139541072435
"(125.63025210084032, 13.411764705882353, 0.2109243697478992, 0.8268907563025211, 0.31)",125.63025210084032,13.411764705882353,0.2109243697478992,0.8268907563025211,0.31,7.3434361537297566,2.1232063693339924
"(124.41176470588235, 27.52941176470588, 0.35882352941176476, 0.8033613445378152, 0.39)",124.41176470588235,27.52941176470588,0.35882352941176476,0.8033613445378152,0.39,5.5900192578633625,2.1234453304030794
"(129.28571428571428, 16.0, 0.14705882352941177, 0.9781512605042018, 0.77)",129.28571428571428,16.0,0.14705882352941177,0.9781512605042018,0.77,2.5870521903038024,2.7540694968330186
"(117.10084033613444, 8.0, 0.3722689075630252, 0.9092436974789916, 0.92)",117.10084033613444,8.0,0.3722689075630252,0.9092436974789916,0.92,2.237395159403483,2.156827200252595
"(120.7563025210084, 7.529411764705882, 0.4394957983193277, 0.9260504201680673, 0.6)",120.7563025210084,7.529411764705882,0.4394957983193277,0.9260504201680673,0.6,3.4392481525739034,2.1542227699937175
"(150.0, 14.588235294117647, 0.1504201680672269, 0.9126050420168067, 0.89)",150.0,14.588235294117647,0.1504201680672269,0.9126050420168067,0.89,2.4110114494959514,2.04103108511079
"(41.554621848739494, 9.411764705882353, 0.4596638655462185, 0.8991596638655462, 0.82)",41.554621848739494,9.411764705882353,0.4596638655462185,0.8991596638655462,0.82,1.9866620381673177,2.5892857620640424
"(40.33613445378151, 32.0, 0.46638655462184875, 0.9445378151260504, 0.49)",40.33613445378151,32.0,0.46638655462184875,0.9445378151260504,0.49,4.102516003449758,2.6162036521765994
"(26.932773109243694, 7.764705882352941, 0.30840336134453783, 0.8302521008403362, 1.0)",26.932773109243694,7.764705882352941,0.30840336134453783,0.8302521008403362,1.0,1.5206160187721252,2.7568578894328652
"(52.52100840336134, 21.176470588235293, 0.24453781512605044, 0.8470588235294118, 0.35)",52.52100840336134,21.176470588235293,0.24453781512605044,0.8470588235294118,0.35,6.047024353345235,2.5133471680933326
"(126.84873949579831, 10.352941176470587, 0.2277310924369748, 0.8941176470588236, 0.61)",126.84873949579831,10.352941176470587,0.2277310924369748,0.8941176470588236,0.61,3.317312506834666,2.114837585423224
"(85.42016806722688, 24.235294117647058, 0.1369747899159664, 0.8319327731092437, 0.99)",85.42016806722688,24.235294117647058,0.1369747899159664,0.8319327731092437,0.99,1.9794215520222982,2.2821100993239085
"(96.38655462184873, 15.294117647058822, 0.38235294117647056, 0.850420168067227, 0.78)",96.38655462184873,15.294117647058822,0.38235294117647056,0.850420168067227,0.78,2.566153820355733,2.2349630648188334
"(40.33613445378151, 31.764705882352942, 0.1403361344537815, 0.8285714285714286, 0.1)",40.33613445378151,31.764705882352942,0.1403361344537815,0.8285714285714286,0.1,29.351109556357066,2.633664474556717
"(120.7563025210084, 9.411764705882353, 0.3050420168067227, 0.9596638655462185, 0.18)",120.7563025210084,9.411764705882353,0.3050420168067227,0.9596638655462185,0.18,14.949053394794465,2.244079882461895
"(37.89915966386555, 17.88235294117647, 0.4126050420168067, 0.8605042016806723, 0.66)",37.89915966386555,17.88235294117647,0.4126050420168067,0.8605042016806723,0.66,2.7430110613505048,2.6247052283732906
"(61.05042016806722, 19.764705882352942, 0.24789915966386555, 0.8016806722689076, 0.63)",61.05042016806722,19.764705882352942,0.24789915966386555,0.8016806722689076,0.63,2.999836301803589,2.4400397640999607
"(101.26050420168066, 21.176470588235293, 0.13025210084033614, 0.9260504201680673, 0.77)",101.26050420168066,21.176470588235293,0.13025210084033614,0.9260504201680673,0.77,2.533347992102305,2.234286114675321
"(109.78991596638654, 15.76470588235294, 0.37563025210084033, 0.9025210084033614, 0.46)",109.78991596638654,15.76470588235294,0.37563025210084033,0.9025210084033614,0.46,4.504372016588847,2.184862406633897
"(143.90756302521007, 7.294117647058823, 0.39579831932773113, 0.9983193277310924, 0.53)",143.90756302521007,7.294117647058823,0.39579831932773113,0.9983193277310924,0.53,3.7745216250419618,3.3128557067479214
"(33.02521008403361, 9.882352941176471, 0.2983193277310925, 0.9815126050420169, 0.74)",33.02521008403361,9.882352941176471,0.2983193277310925,0.9815126050420169,0.74,2.146519668896993,3.3401146886066297
"(79.32773109243696, 12.470588235294118, 0.25798319327731095, 0.907563025210084, 0.2)",79.32773109243696,12.470588235294118,0.25798319327731095,0.907563025210084,0.2,12.381205260753632,2.3406090735349707
"(5.0, 17.411764705882355, 0.14705882352941177, 0.8554621848739496, 0.31)",5.0,17.411764705882355,0.14705882352941177,0.8554621848739496,0.31,6.027602561314901,3.2332370064735514
"(79.32773109243696, 12.470588235294118, 0.26806722689075635, 0.9764705882352941, 0.81)",79.32773109243696,12.470588235294118,0.26806722689075635,0.9764705882352941,0.81,2.25693686803182,2.908433925874208
"(20.84033613445378, 17.647058823529413, 0.48319327731092443, 0.8100840336134454, 0.46)",20.84033613445378,17.647058823529413,0.48319327731092443,0.8100840336134454,0.46,3.8057916522026063,2.8347583176424482
"(75.67226890756302, 17.647058823529413, 0.23445378151260507, 0.8201680672268908, 0.39)",75.67226890756302,17.647058823529413,0.23445378151260507,0.8201680672268908,0.39,5.232036868731181,2.3622558525940445
"(31.806722689075627, 22.352941176470587, 0.38235294117647056, 0.8218487394957984, 0.84)",31.806722689075627,22.352941176470587,0.38235294117647056,0.8218487394957984,0.84,2.167149595419566,2.6947759159959013
"(79.32773109243696, 25.647058823529413, 0.2915966386554622, 0.9109243697478991, 0.96)",79.32773109243696,25.647058823529413,0.2915966386554622,0.9109243697478991,0.96,2.001660645008087,2.3305271427025094
"(131.72268907563023, 12.235294117647058, 0.42605042016806727, 0.9663865546218487, 0.97)",131.72268907563023,12.235294117647058,0.42605042016806727,0.9663865546218487,0.97,2.1755104422569276,2.629647909953283
"(87.85714285714285, 8.941176470588236, 0.4966386554621849, 0.9109243697478991, 0.77)",87.85714285714285,8.941176470588236,0.4966386554621849,0.9109243697478991,0.77,2.4062045256296796,2.286971617946529
"(95.16806722689074, 15.76470588235294, 0.32521008403361346, 0.8336134453781513, 0.12)",95.16806722689074,15.76470588235294,0.32521008403361346,0.8336134453781513,0.12,24.51650358835856,2.2545681686674683
"(135.37815126050418, 23.294117647058822, 0.23445378151260507, 0.9680672268907563, 0.34)",135.37815126050418,23.294117647058822,0.23445378151260507,0.9680672268907563,0.34,6.526153488953908,2.6392391594770155
"(103.69747899159663, 15.529411764705882, 0.31176470588235294, 0.8773109243697479, 0.11)",103.69747899159663,15.529411764705882,0.31176470588235294,0.8773109243697479,0.11,27.26970924536387,2.222162163494975
"(90.29411764705881, 4.0, 0.1403361344537815, 0.9563025210084034, 0.8)",90.29411764705881,4.0,0.1403361344537815,0.9563025210084034,0.8,2.1829386989275616,2.336058150514262
"(76.890756302521, 25.647058823529413, 0.20756302521008405, 0.880672268907563, 0.74)",76.890756302521,25.647058823529413,0.20756302521008405,0.880672268907563,0.74,2.5858418226242064,2.343224969192436
"(136.5966386554622, 7.294117647058823, 0.19411764705882353, 0.8588235294117648, 0.35)",136.5966386554622,7.294117647058823,0.19411764705882353,0.8588235294117648,0.35,6.189961946010589,2.075224023543516
"(79.32773109243696, 17.88235294117647, 0.2647058823529412, 0.9294117647058824, 0.9)",79.32773109243696,17.88235294117647,0.2647058823529412,0.9294117647058824,0.9,2.139319070180257,2.3407673850291566
"(113.4453781512605, 5.647058823529411, 0.18403361344537816, 0.9226890756302522, 0.77)",113.4453781512605,5.647058823529411,0.18403361344537816,0.9226890756302522,0.77,2.4096415559450786,2.1785998990224495
"(26.932773109243694, 27.294117647058822, 0.2277310924369748, 0.9226890756302522, 0.5)",26.932773109243694,27.294117647058822,0.2277310924369748,0.9226890756302522,0.5,3.717941677570343,2.771261888166398
"(119.5378151260504, 16.941176470588236, 0.2411764705882353, 0.8823529411764706, 0.92)",119.5378151260504,16.941176470588236,0.2411764705882353,0.8823529411764706,0.92,2.268919809659322,2.143258760301615
"(68.36134453781511, 30.588235294117645, 0.2411764705882353, 0.9630252100840336, 0.73)",68.36134453781511,30.588235294117645,0.2411764705882353,0.9630252100840336,0.73,2.564893666903178,2.7859505591402636
"(8.655462184873949, 12.235294117647058, 0.2008403361344538, 0.8302521008403362, 0.58)",8.655462184873949,12.235294117647058,0.2008403361344538,0.8302521008403362,0.58,2.6427603165308633,3.098389152732162
"(22.058823529411764, 13.882352941176471, 0.3890756302521009, 0.9159663865546219, 0.39)",22.058823529411764,13.882352941176471,0.3890756302521009,0.9159663865546219,0.39,4.849548057715098,2.8210309753176244
"(33.02521008403361, 18.823529411764707, 0.26134453781512607, 0.9647058823529412, 0.82)",33.02521008403361,18.823529411764707,0.26134453781512607,0.9647058823529412,0.82,2.0578739563624064,2.9898783082149745
"(115.88235294117646, 13.647058823529411, 0.17058823529411765, 0.8336134453781513, 0.5)",115.88235294117646,13.647058823529411,0.17058823529411765,0.8336134453781513,0.5,4.038911887009939,2.151911921485997
"(113.4453781512605, 6.352941176470589, 0.33865546218487397, 0.9831932773109244, 0.82)",113.4453781512605,6.352941176470589,0.33865546218487397,0.9831932773109244,0.82,2.3221444209416706,2.9035179599492382
"(61.05042016806722, 22.58823529411765, 0.2949579831932773, 0.9394957983193277, 0.84)",61.05042016806722,22.58823529411765,0.2949579831932773,0.9394957983193277,0.84,2.2188948591550193,2.4472753821586934
"(57.39495798319327, 17.647058823529413, 0.3016806722689076, 0.8268907563025211, 0.4)",57.39495798319327,17.647058823529413,0.3016806722689076,0.8268907563025211,0.4,5.066161914666494,2.4774493553400916
"(40.33613445378151, 25.647058823529413, 0.48991596638655466, 0.8084033613445378, 0.38)",40.33613445378151,25.647058823529413,0.48991596638655466,0.8084033613445378,0.38,5.3629419803619385,2.607844865676377
"(113.4453781512605, 7.0588235294117645, 0.22436974789915967, 0.8605042016806723, 0.53)",113.4453781512605,7.0588235294117645,0.22436974789915967,0.8605042016806723,0.53,3.646251396338145,2.1685472442571996
"(142.6890756302521, 25.88235294117647, 0.26806722689075635, 0.9042016806722689, 0.31)",142.6890756302521,25.88235294117647,0.26806722689075635,0.9042016806722689,0.31,7.33237372636795,2.067315251741144
"(112.22689075630251, 10.352941176470587, 0.2142857142857143, 0.9680672268907563, 0.55)",112.22689075630251,10.352941176470587,0.2142857142857143,0.9680672268907563,0.55,3.564601945877075,2.7165410448828196
"(72.01680672268907, 10.823529411764707, 0.46302521008403363, 0.8067226890756303, 0.95)",72.01680672268907,10.823529411764707,0.46302521008403363,0.8067226890756303,0.95,1.9495193719863892,2.3596874420626808
"(17.18487394957983, 18.352941176470587, 0.42605042016806727, 0.8403361344537815, 0.64)",17.18487394957983,18.352941176470587,0.42605042016806727,0.8403361344537815,0.64,2.491322386264801,2.9010453085931793
"(104.91596638655462, 29.647058823529413, 0.42268907563025215, 0.9445378151260504, 0.28)",104.91596638655462,29.647058823529413,0.42268907563025215,0.9445378151260504,0.28,8.474943820635477,2.242290758359312
"(62.2689075630252, 12.470588235294118, 0.24453781512605044, 0.9663865546218487, 0.66)",62.2689075630252,12.470588235294118,0.24453781512605044,0.9663865546218487,0.66,2.718841087818146,2.8746855090075307
"(117.10084033613444, 10.823529411764707, 0.23109243697478993, 0.8302521008403362, 0.13)",117.10084033613444,10.823529411764707,0.23109243697478993,0.8302521008403362,0.13,22.31942165295283,2.1528726110770595
"(123.19327731092436, 20.941176470588236, 0.31848739495798317, 0.9949579831932773, 0.21)",123.19327731092436,20.941176470588236,0.31848739495798317,0.9949579831932773,0.21,11.803930350144704,3.284151373480186
"(84.2016806722689, 20.235294117647058, 0.48991596638655466, 0.9546218487394958, 0.23)",84.2016806722689,20.235294117647058,0.48991596638655466,0.9546218487394958,0.23,10.900196520487468,2.395314414033731
"(131.72268907563023, 27.058823529411764, 0.25798319327731095, 0.9327731092436975, 0.15)",131.72268907563023,27.058823529411764,0.25798319327731095,0.9327731092436975,0.15,18.829108572006227,2.1298345261166585
"(120.7563025210084, 30.352941176470587, 0.24453781512605044, 0.9697478991596639, 0.29)",120.7563025210084,30.352941176470587,0.24453781512605044,0.9697478991596639,0.29,7.845363370577494,2.7404638661842604
